-732, -310, 377
-825, -328, 185
-987, -350, 132
-987, -350, 132
-1057, -555, -30
-645, -615, 41
-208, -700, 247
4, -766, 688
184, -889, 976
132, -1010, 962
30, -1006, 1012
69, -1015, 655
168, -966, 559
168, -966, 559
47, -883, 349
-172, -929, 351
-287, -1062, 608
-181, -1141, 729
92, -1084, 696
202, -1108, 633
193, -1207, 679
272, -1281, 870
462, -1289, 1064
579, -1260, 942
497, -1318, 795
509, -1344, 800
509, -1344, 800
649, -1326, 927
828, -1253, 938
979, -1191, 994
1062, -1161, 920
991, -1048, 956
682, -961, 918
464, -788, 756
256, -542, 569
-146, -434, 582
-588, -377, 786
-837, -258, 1053
-1016, -215, 872
-1015, -219, 818
-926, -231, 897
-926, -231, 897
-1110, -245, 846
-1170, -325, 792
-1089, -437, 724
-900, -509, 756
-744, -598, 593
-686, -686, 622
-679, -755, 678
-536, -786, 789
-454, -807, 852
-383, -801, 810
-365, -773, 734
-339, -752, 679
-327, -744, 621
-306, -737, 626
-252, -703, 671
-288, -737, 772
-288, -737, 772
-,-,-
-316, -696, 114
-316, -696, 114
-288, -614, 146
-376, -600, 150
-499, -465, 32
-596, -233, 14
-559, 12, 113
-359, 107, 458
-418, 129, 559
-997, -7, 48
-997, -7, 48
-1402, -87, -247
-1124, -46, -54
-678, -210, 175
-505, -486, 508
-412, -749, 592
-143, -966, 739
59, -1191, 976
336, -1390, 1320
614, -1551, 1596
702, -1663, 1401
716, -1692, 1237
524, -1704, 1269
335, -1689, 1318
315, -1529, 1165
203, -1376, 990
203, -1376, 990
100, -1279, 692
189, -1151, 491
396, -1090, 469
476, -1028, 632
515, -1057, 801
715, -1043, 833
872, -992, 762
855, -1021, 831
1030, -989, 963
1069, -887, 955
657, -836, 1032
266, -697, 943
266, -697, 943
53, -469, 510
-209, -349, 477
-500, -277, 553
-657, -177, 657
-942, -168, 838
-1091, -224, 867
-1070, -235, 775
-1072, -248, 662
-1132, -338, 737
-1310, -443, 686
-1196, -511, 736
-943, -598, 837
-660, -651, 1002
-545, -757, 961
-429, -808, 878
-312, -835, 705
-312, -835, 705
-259, -828, 743
-177, -824, 756
-212, -828, 720
-275, -814, 755
-283, -782, 748
-,-,-
-411, -765, 318
-330, -746, 175
-418, -747, 301
-489, -707, 178
-633, -532, 176
-683, -362, 301
-674, -171, 335
-750, -112, 351
-750, -112, 351
-829, -107, 230
-1131, -131, -85
-1232, -132, 103
-998, -155, 346
-630, -228, 422
-257, -336, 662
-33, -522, 716
163, -722, 602
208, -864, 788
217, -1080, 1101
203, -1387, 1295
347, -1576, 1424
384, -1640, 1348
347, -1626, 1213
278, -1592, 1085
378, -1509, 1012
458, -1407, 968
424, -1344, 856
424, -1344, 856
413, -1223, 758
450, -1102, 648
511, -1023, 612
550, -951, 608
647, -898, 660
665, -903, 823
708, -898, 935
859, -833, 789
759, -812, 771
759, -812, 771
489, -825, 910
224, -787, 1045
25, -602, 1079
-140, -479, 957
-367, -400, 873
-665, -328, 989
-952, -243, 791
-1019, -193, 791
-947, -167, 659
-1041, -182, 599
-1176, -233, 768
-1234, -306, 813
-1175, -382, 787
-951, -486, 764
-951, -486, 764
-784, -600, 734
-603, -669, 824
-521, -738, 894
-533, -823, 839
-436, -858, 892
-383, -881, 881
-353, -837, 900
-387, -832, 818
-430, -853, 751
-,-,-
-179, -737, 383
-163, -705, 296
-309, -731, 375
-488, -698, 220
-579, -531, 115
-555, -418, 272
-612, -212, 54
-539, -137, 254
-531, -118, 249
-626, -135, 167
-804, -186, 226
-879, -265, 250
-731, -347, 354
-731, -347, 354
-365, -485, 518
-165, -710, 598
-57, -1048, 642
19, -1249, 1062
161, -1344, 1346
409, -1410, 1514
644, -1423, 1525
478, -1546, 1256
324, -1562, 1103
310, -1493, 1040
187, -1453, 984
191, -1369, 879
259, -1260, 669
349, -1165, 588
512, -1070, 572
607, -1010, 599
638, -967, 681
638, -967, 681
648, -927, 767
736, -907, 818
991, -755, 807
1129, -624, 748
860, -598, 578
465, -615, 734
168, -585, 881
-59, -510, 783
-59, -510, 783
-253, -412, 704
-616, -371, 706
-1062, -395, 917
-1240, -358, 997
-1316, -339, 1048
-1330, -323, 1074
-1250, -318, 977
-1137, -308, 876
-1079, -334, 780
-1008, -425, 638
-936, -523, 609
-794, -615, 541
-608, -699, 555
-366, -720, 784
-336, -775, 826
-285, -809, 858
-258, -833, 823
-281, -841, 779
-288, -836, 709
-288, -836, 709
-287, -824, 654
-,-,-
-128, -626, 142
-322, -652, 10
-522, -494, 46
-522, -494, 46
-578, -326, 294
-631, -176, 369
-688, -125, 173
-700, -133, 194
-764, -197, 318
-809, -229, 275
-938, -296, 40
-931, -374, -25
-648, -454, 180
-390, -543, 548
-182, -771, 821
-64, -929, 889
-64, -929, 889
-58, -1064, 1043
-115, -1188, 1425
108, -1333, 1441
281, -1387, 1364
360, -1452, 1321
340, -1419, 1136
304, -1426, 970
345, -1378, 939
333, -1313, 811
364, -1278, 684
440, -1191, 780
465, -1128, 844
489, -1065, 871
527, -1009, 837
538, -975, 820
618, -921, 718
618, -921, 718
696, -850, 800
635, -812, 862
457, -806, 888
323, -768, 885
275, -724, 902
140, -692, 1041
-80, -618, 1130
-280, -512, 1040
-536, -400, 684
-536, -400, 684
-806, -336, 499
-873, -327, 643
-1010, -326, 881
-1030, -381, 1026
-1082, -418, 931
-1033, -430, 647
-941, -493, 638
-833, -534, 670
-743, -565, 718
-755, -600, 598
-715, -632, 538
-619, -661, 656
-518, -694, 684
-393, -704, 720
-342, -745, 687
-317, -766, 648
-272, -776, 719
-272, -776, 719
-262, -804, 822
-,-,-
-419, -562, 81
-465, -614, -22
-465, -614, -22
-371, -462, 211
-372, -358, 71
-396, -176, 53
-488, -115, 197
-636, -209, 227
-689, -230, 296
-716, -168, 35
-669, -55, 212
-708, -190, 304
-622, -316, 436
-622, -316, 436
-394, -386, 366
-162, -524, 448
-194, -757, 499
-81, -979, 683
159, -1209, 1229
494, -1482, 1585
719, -1613, 1885
719, -1615, 1868
442, -1615, 1582
200, -1546, 1239
113, -1483, 1064
93, -1391, 974
156, -1275, 829
200, -1156, 793
219, -1062, 731
265, -976, 609
265, -976, 596
433, -908, 596
675, -877, 684
852, -850, 835
983, -737, 1009
1083, -637, 955
930, -599, 896
558, -583, 859
91, -570, 845
91, -570, 845
-247, -546, 721
-292, -444, 732
-498, -345, 903
-867, -310, 1002
-1025, -278, 1029
-1044, -224, 975
-1115, -221, 844
-1220, -313, 749
-1159, -363, 631
-1076, -417, 553
-1084, -483, 627
-932, -517, 737
-783, -560, 730
-644, -595, 751
-511, -637, 812
-447, -689, 766
-444, -725, 709
-375, -755, 722
-375, -755, 722
-347, -788, 739
-290, -767, 805
-259, -749, 865
-310, -748, 823
-349, -725, 713
-,-,-
-326, -625, 66
-326, -625, 66
-492, -624, 53
-490, -548, 13
-509, -371, 189
-666, -247, 266
-666, -119, 354
-580, -115, 342
-719, -101, 143
-920, -7, 25
-920, -7, 25
-960, 10, -35
-806, -78, 44
-531, -169, -14
-476, -289, -46
-328, -458, 88
-172, -711, 381
-172, -711, 381
-49, -882, 731
-55, -1096, 992
-105, -1328, 1451
79, -1461, 1749
333, -1455, 1770
472, -1566, 1714
454, -1690, 1630
655, -1644, 1624
776, -1546, 1592
757, -1414, 1332
737, -1312, 1068
734, -1173, 949
673, -1051, 882
647, -958, 761
703, -860, 621
798, -774, 656
801, -674, 757
801, -674, 757
558, -679, 934
268, -694, 1085
108, -620, 1085
28, -513, 977
-127, -400, 942
-433, -381, 1091
-753, -346, 1142
-1114, -345, 855
-1297, -393, 747
-1020, -244, 676
-979, -220, 791
-1131, -271, 867
-1237, -374, 928
-1170, -457, 805
-869, -476, 558
-617, -557, 339
-617, -557, 339
-543, -670, 438
-609, -753, 643
-576, -783, 722
-451, -765, 775
-343, -769, 738
-273, -753, 631
-236, -776, 625
-,-,-
-79, -487, 80
-193, -626, -70
-479, -578, 169
-453, -508, 378
-502, -407, 236
-502, -407, 236
-706, -291, 217
-825, -243, 129
-785, -232, 305
-770, -198, 520
-762, -151, 551
-722, -148, 398
-617, -236, 230
-643, -400, 155
-648, -453, 158
-781, -482, 179
-716, -626, 397
-291, -812, 595
91, -1016, 617
91, -1016, 617
362, -1261, 748
667, -1503, 872
1151, -1541, 963
1417, -1479, 928
1225, -1517, 814
764, -1563, 1167
230, -1570, 1418
48, -1458, 1471
133, -1328, 1191
145, -1209, 853
176, -1127, 598
332, -1058, 540
524, -959, 611
607, -883, 638
561, -876, 708
561, -876, 708
442, -879, 879
347, -884, 916
379, -877, 850
472, -844, 877
